aging_risk,demand_forecast,inventory_aging_risk,material_id,replenishment_quantity,plant,safe_stock,closing_stock,stock_replenishment_prediction
No Risk,0.0,False,10-0009400,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009406,0.0,Vijayawada,0.0,1.0,False
No Risk,0.0,False,10-0009409,0.0,Vijayawada,0.0,5.0,False
No Risk,0.0,False,10-0009421,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009433,0.0,Vijayawada,0.0,2.0,False
6+ Months,34.0,True,10-0009437,0.0,Vijayawada,4.763872455180844,83.0,False
<3 Months,6.800000000000001,False,10-0009439,0.0,Vijayawada,5.399230714434447,103.0,False
6+ Months,0.0,True,10-0009450,0.0,Vijayawada,0.0,82.0,False
No Risk,0.0,False,10-0009455,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009458,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009466,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009470,0.0,Vijayawada,0.0,1.0,False
No Risk,0.0,False,10-0009487,0.0,Vijayawada,0.0,0.0,False
<3 Months,84.0,False,10-0009489,95.3025694832227,Vijayawada,11.302569483222694,0.0,True
<3 Months,106.5,False,10-0009490,0.0,Vijayawada,17.43890668436969,196.0,False
<3 Months,73.0,False,10-0009491,0.0,Vijayawada,18.72288192806619,123.0,False
1+ Year,0.0,True,10-0009492,0.0,Vijayawada,0.0,224.0,False
No Risk,0.0,False,10-0009493,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009501,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009507,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009508,0.0,Vijayawada,0.0,0.0,False
<3 Months,7.0,False,10-0009509,2.2136483459768357,Vijayawada,1.2136483459768352,6.0,True
No Risk,0.0,False,10-0009515,0.0,Vijayawada,0.0,0.0,False
6+ Months,0.0,True,10-0009550,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009552,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009554,0.0,Vijayawada,0.0,45.0,False
No Risk,0.0,False,10-0009555,0.0,Vijayawada,0.0,0.0,False
6+ Months,0.0,True,10-0009557,0.0,Vijayawada,0.0,9.0,False
No Risk,0.0,False,10-0009563,0.0,Vijayawada,0.0,0.0,False
6+ Months,0.0,True,10-0009564,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009567,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009577,0.0,Vijayawada,0.0,18.0,False
<3 Months,100.0,False,10-0009579,0.0,Vijayawada,11.924984276719194,1071.0,False
3+ Months,0.0,True,10-0009580,0.0,Vijayawada,0.0,40.0,False
No Risk,0.0,False,10-0009581,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009583,0.0,Vijayawada,0.0,1.0,False
<3 Months,25.0,False,10-0009584,0.0,Vijayawada,5.7619908418478465,129.0,False
<3 Months,32.0,False,10-0009586,0.0,Vijayawada,3.5408278041245578,71.0,False
No Risk,0.0,False,10-0009588,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009589,0.0,Vijayawada,0.0,164.0,False
<3 Months,20.0,False,10-0009593,0.0,Vijayawada,4.340633151263321,227.0,False
No Risk,0.0,False,10-0009607,0.0,Vijayawada,0.0,0.0,False
<3 Months,620.0,False,10-0009608,0.0,Vijayawada,106.84392355206728,5445.0,False
No Risk,0.0,False,10-0009609,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009610,0.0,Vijayawada,0.0,54.0,False
No Risk,0.0,False,10-0009611,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009616,0.0,Vijayawada,0.0,44.0,False
6+ Months,6.0,True,10-0009620,0.0,Vijayawada,5.326335152226731,59.0,False
3+ Months,0.0,True,10-0009621,0.0,Vijayawada,0.0,2.0,False
3+ Months,0.0,True,10-0009626,0.0,Vijayawada,0.0,32.0,False
6+ Months,0.0,True,10-0009629,0.0,Vijayawada,0.0,80.0,False
3+ Months,0.0,True,10-0009632,0.0,Vijayawada,0.0,8.0,False
No Risk,0.0,False,10-0009643,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009647,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009654,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009659,0.0,Vijayawada,0.0,705.0,False
No Risk,0.0,False,10-0009667,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009668,0.0,Vijayawada,0.0,0.0,False
3+ Months,43.0,True,10-0009670,0.0,Vijayawada,6.0774377824869585,2772.0,False
3+ Months,0.0,True,10-0009671,0.0,Vijayawada,0.0,12.0,False
3+ Months,0.0,True,10-0009679,0.0,Vijayawada,0.0,39.0,False
1+ Year,0.0,True,10-0009682,0.0,Vijayawada,0.0,4.0,False
6+ Months,6.0,True,10-0009685,0.0,Vijayawada,37.496995264236226,100.0,False
1+ Year,0.0,True,10-0009688,0.0,Vijayawada,0.0,55.0,False
3+ Months,0.0,True,10-0009689,0.0,Vijayawada,0.0,260.0,False
No Risk,0.0,False,10-0009692,0.0,Vijayawada,0.0,0.0,False
<3 Months,7.0,False,10-0009701,0.0,Vijayawada,1.7605287667236615,250.0,False
<3 Months,110.0,False,10-0009702,0.0,Vijayawada,7.58935615998333,2056.0,False
No Risk,0.0,False,10-0009721,0.0,Vijayawada,0.0,1.0,False
<3 Months,905.0,False,10-0009729,0.0,Vijayawada,119.0264535076778,3418.0,False
3+ Months,0.0,True,10-0009730,0.0,Vijayawada,0.0,589.0,False
<3 Months,122.0,False,10-0009731,0.0,Vijayawada,10.481904737359375,1288.0,False
No Risk,0.0,False,10-0009733,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009734,0.0,Vijayawada,0.0,327.0,False
6+ Months,0.0,True,10-0009736,0.0,Vijayawada,0.0,18.0,False
No Risk,0.0,False,10-0009738,0.0,Vijayawada,0.0,0.0,False
<3 Months,42.0,False,10-0009739,0.0,Vijayawada,3.617864329641495,65.0,False
No Risk,0.0,False,10-0009743,0.0,Vijayawada,0.0,0.0,False
<3 Months,40.0,False,10-0009744,0.0,Vijayawada,4.079479604821409,71.0,False
3+ Months,0.0,True,10-0009755,0.0,Vijayawada,0.0,39.0,False
No Risk,0.0,False,10-0009757,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009758,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009794,0.0,Vijayawada,0.0,59.0,False
No Risk,0.0,False,10-0009795,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009797,0.0,Vijayawada,0.0,0.0,False
<3 Months,104.0,False,10-0009801,0.0,Vijayawada,17.002371440930954,320.0,False
<3 Months,44.0,False,10-0009802,0.0,Vijayawada,6.484763206637066,251.0,False
No Risk,0.0,False,10-0009816,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009818,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009820,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009825,0.0,Vijayawada,0.0,3.0,False
No Risk,0.0,False,10-0009826,0.0,Vijayawada,0.0,0.0,False
<3 Months,10.0,False,10-0009828,0.0,Vijayawada,1.799743571478149,48.0,False
No Risk,0.0,False,10-0009831,0.0,Vijayawada,0.0,0.0,False
6+ Months,0.0,True,10-0009836,0.0,Vijayawada,0.0,3.0,False
No Risk,0.0,False,10-0009839,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009841,0.0,Vijayawada,0.0,474.0,False
No Risk,0.0,False,10-0009843,0.0,Vijayawada,0.0,1.0,False
No Risk,0.0,False,10-0009852,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009854,0.0,Vijayawada,0.0,50.0,False
No Risk,0.0,False,10-0009855,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009863,0.0,Vijayawada,0.0,120.0,False
3+ Months,0.0,True,10-0009865,0.0,Vijayawada,0.0,560.0,False
No Risk,0.0,False,10-0009872,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009875,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009882,0.0,Vijayawada,0.0,19.0,False
No Risk,0.0,False,10-0009883,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009884,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009888,0.0,Vijayawada,0.0,100.0,False
No Risk,0.0,False,10-0009892,0.0,Vijayawada,0.0,0.0,False
1+ Year,0.0,True,10-0009895,0.0,Vijayawada,0.0,0.0,False
<3 Months,340.0,False,10-0009897,0.0,Vijayawada,79.66314899432678,1220.0,False
No Risk,0.0,False,10-0009899,0.0,Vijayawada,0.0,0.0,False
<3 Months,210.0,False,10-0009902,0.0,Vijayawada,32.62503315648183,2486.0,False
1+ Year,0.0,True,10-0009909,0.0,Vijayawada,0.0,210.0,False
3+ Months,0.0,True,10-0009911,0.0,Vijayawada,0.0,180.0,False
No Risk,0.0,False,10-0009921,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009925,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009926,0.0,Vijayawada,0.0,0.0,False
6+ Months,0.0,True,10-0009930,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009931,0.0,Vijayawada,0.0,0.0,False
6+ Months,0.0,True,10-0009938,0.0,Vijayawada,0.0,40.0,False
No Risk,0.0,False,10-0009939,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009940,0.0,Vijayawada,0.0,42.0,False
<3 Months,24.0,False,10-0009944,0.0,Vijayawada,3.5604882984047173,136.0,False
No Risk,0.0,False,10-0009945,0.0,Vijayawada,0.0,1.0,False
No Risk,0.0,False,10-0009949,0.0,Vijayawada,0.0,0.0,False
<3 Months,200.0,False,10-0009952,0.0,Vijayawada,44.04492898428568,1440.0,False
<3 Months,37.0,False,10-0009956,0.0,Vijayawada,45.31083925338565,1634.0,False
No Risk,0.0,False,10-0009958,0.0,Vijayawada,0.0,0.0,False
1+ Year,0.0,True,10-0009960,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009961,0.0,Vijayawada,0.0,149.0,False
3+ Months,0.0,True,10-0009963,0.0,Vijayawada,0.0,300.0,False
No Risk,0.0,False,10-0009965,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0009966,0.0,Vijayawada,0.0,16.0,False
No Risk,0.0,False,10-0009974,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009976,0.0,Vijayawada,0.0,0.0,False
<3 Months,18.0,False,10-0009981,0.0,Vijayawada,4.461185165056823,93.0,False
3+ Months,0.0,True,10-0009990,0.0,Vijayawada,0.0,6.0,False
3+ Months,0.0,True,10-0009991,0.0,Vijayawada,0.0,7.0,False
6+ Months,0.0,True,10-0009994,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0009996,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010000,0.0,Vijayawada,0.0,6.0,False
No Risk,0.0,False,10-0010001,0.0,Vijayawada,0.0,0.0,False
<3 Months,46.0,False,10-0010002,14.343276270678572,Vijayawada,6.3432762706785715,38.0,True
3+ Months,0.0,True,10-0010004,0.0,Vijayawada,0.0,3.0,False
<3 Months,894.0,False,10-0010008,0.0,Vijayawada,120.08164117811498,4625.0,False
<3 Months,45.0,False,10-0010021,0.0,Vijayawada,7.928104827374961,316.0,False
3+ Months,0.0,True,10-0010035,0.0,Vijayawada,0.0,75.0,False
No Risk,0.0,False,10-0010043,0.0,Vijayawada,0.0,0.0,False
6+ Months,0.0,True,10-0010044,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010047,0.0,Vijayawada,0.0,0.0,False
6+ Months,0.0,True,10-0010048,0.0,Vijayawada,0.0,0.0,False
<3 Months,76.0,False,10-0010050,0.0,Vijayawada,12.451902078984372,141.0,False
No Risk,0.0,False,10-0010051,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010052,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010053,0.0,Vijayawada,0.0,0.0,False
<3 Months,48.0,False,10-0010057,0.0,Vijayawada,17.5486932452358,447.0,False
1+ Year,0.0,True,10-0010059,0.0,Vijayawada,0.0,425.0,False
<3 Months,10.0,False,10-0010060,0.0,Vijayawada,5.969074145447194,117.0,False
No Risk,0.0,False,10-0010069,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010072,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010075,0.0,Vijayawada,0.0,0.0,False
1+ Year,0.0,True,10-0010077,0.0,Vijayawada,0.0,9.0,False
No Risk,0.0,False,10-0010079,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010081,0.0,Vijayawada,0.0,160.0,False
3+ Months,0.0,True,10-0010090,0.0,Vijayawada,0.0,5.0,False
<3 Months,12.5,False,10-0010092,0.0,Vijayawada,2.185142135845207,94.0,False
<3 Months,57.0,False,10-0010093,0.0,Vijayawada,10.117608413058887,140.0,False
3+ Months,0.0,True,10-0010094,0.0,Vijayawada,0.0,9.0,False
No Risk,0.0,False,10-0010100,0.0,Vijayawada,0.0,0.0,False
6+ Months,30.0,True,10-0010117,0.0,Vijayawada,5.539626480049131,116.0,False
<3 Months,849.0,False,10-0010119,0.0,Vijayawada,60.51278711021459,4971.0,False
1+ Year,0.0,True,10-0010128,0.0,Vijayawada,0.0,0.0,False
<3 Months,27.0,False,10-0010129,0.0,Vijayawada,3.316879905527528,285.0,False
No Risk,0.0,False,10-0010130,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010131,0.0,Vijayawada,0.0,44.0,False
No Risk,0.0,False,10-0010135,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010137,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010144,0.0,Vijayawada,0.0,54.0,False
<3 Months,76.0,False,10-0010145,0.0,Vijayawada,7.702568253011957,368.0,False
No Risk,0.0,False,10-0010152,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010153,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010154,0.0,Vijayawada,0.0,0.0,False
<3 Months,10.5,False,10-0010156,0.0,Vijayawada,3.4286462903914985,24.0,False
No Risk,0.0,False,10-0010161,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010168,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010169,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010170,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010172,0.0,Vijayawada,0.0,0.0,False
<3 Months,55.0,False,10-0010177,0.0,Vijayawada,14.911219962472243,1421.0,False
<3 Months,8.8,False,10-0010180,0.0,Vijayawada,2.556169008496895,85.0,False
No Risk,0.0,False,10-0010186,0.0,Vijayawada,0.0,0.0,False
6+ Months,3.0,True,10-0010191,0.0,Vijayawada,1.8513664392301412,33.0,False
1+ Year,0.0,True,10-0010197,0.0,Vijayawada,0.0,230.0,False
No Risk,0.0,False,10-0010203,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010209,0.0,Vijayawada,0.0,0.0,False
<3 Months,58.0,False,10-0010210,0.0,Vijayawada,22.451911431392137,1121.0,False
No Risk,0.0,False,10-0010212,0.0,Vijayawada,0.0,1.0,False
<3 Months,234.0,False,10-0010214,0.0,Vijayawada,57.8892058491577,2085.0,False
No Risk,0.0,False,10-0010215,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010217,0.0,Vijayawada,0.0,0.0,False
6+ Months,117.0,True,10-0010221,0.0,Vijayawada,53.62360057345588,1321.0,False
3+ Months,0.0,True,10-0010222,0.0,Vijayawada,0.0,448.0,False
3+ Months,0.0,True,10-0010223,0.0,Vijayawada,0.0,291.0,False
3+ Months,0.0,True,10-0010224,0.0,Vijayawada,0.0,360.0,False
No Risk,0.0,False,10-0010233,0.0,Vijayawada,0.0,2.0,False
No Risk,0.0,False,10-0010234,0.0,Vijayawada,0.0,0.0,False
<3 Months,10.0,False,10-0010236,0.0,Vijayawada,2.699615357217223,55.0,False
No Risk,0.0,False,10-0010239,0.0,Vijayawada,0.0,0.0,False
6+ Months,0.0,True,10-0010246,0.0,Vijayawada,0.0,0.0,False
<3 Months,19.5,False,10-0010249,0.0,Vijayawada,2.766030201737334,128.0,False
1+ Year,0.0,True,10-0010250,0.0,Vijayawada,0.0,9.0,False
No Risk,0.0,False,10-0010255,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010261,0.0,Vijayawada,0.0,250.0,False
No Risk,0.0,False,10-0010266,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010270,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010272,0.0,Vijayawada,0.0,18.0,False
1+ Year,0.0,True,10-0010282,0.0,Vijayawada,0.0,1.0,False
<3 Months,26.0,False,10-0010298,0.0,Vijayawada,4.8112608294739925,273.0,False
<3 Months,7.800000000000001,False,10-0010299,0.0,Vijayawada,1.7102462710651665,89.0,False
No Risk,0.0,False,10-0010310,0.0,Vijayawada,0.0,1.0,False
3+ Months,0.0,True,10-0010317,0.0,Vijayawada,0.0,78.0,False
3+ Months,0.0,True,10-0010328,0.0,Vijayawada,0.0,95.0,False
No Risk,0.0,False,10-0010334,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010343,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010359,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010364,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010370,0.0,Vijayawada,0.0,23.0,False
3+ Months,0.0,True,10-0010374,0.0,Vijayawada,0.0,18.0,False
6+ Months,0.0,True,10-0010375,0.0,Vijayawada,0.0,8.0,False
No Risk,0.0,False,10-0010387,0.0,Vijayawada,0.0,0.0,False
6+ Months,0.0,True,10-0010396,0.0,Vijayawada,0.0,14.0,False
No Risk,0.0,False,10-0010408,0.0,Vijayawada,0.0,0.0,False
1+ Year,0.0,True,10-0010411,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010414,0.0,Vijayawada,0.0,1.0,False
No Risk,0.0,False,10-0010415,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010424,0.0,Vijayawada,0.0,5.0,False
3+ Months,0.0,True,10-0010435,0.0,Vijayawada,0.0,2.0,False
No Risk,0.0,False,10-0010442,0.0,Vijayawada,0.0,1.0,False
No Risk,0.0,False,10-0010443,0.0,Vijayawada,0.0,50.0,False
3+ Months,0.0,True,10-0010452,0.0,Vijayawada,0.0,9.0,False
1+ Year,0.0,True,10-0010453,0.0,Vijayawada,0.0,5.0,False
6+ Months,0.0,True,10-0010455,0.0,Vijayawada,0.0,0.0,False
1+ Year,0.0,True,10-0010457,0.0,Vijayawada,0.0,0.0,False
<3 Months,66.0,False,10-0010458,0.0,Vijayawada,5.681467849339369,117.0,False
3+ Months,0.0,True,10-0010460,0.0,Vijayawada,0.0,275.0,False
<3 Months,683.0,False,10-0010461,0.0,Vijayawada,79.2255567740224,2564.0,False
No Risk,0.0,False,10-0010466,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010477,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010478,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010480,0.0,Vijayawada,0.0,425.0,False
No Risk,0.0,False,10-0010482,0.0,Vijayawada,0.0,0.0,False
<3 Months,656.0,False,10-0010484,0.0,Vijayawada,78.2271175685064,2530.0,False
<3 Months,26.0,False,10-0010488,0.0,Vijayawada,3.099280313482222,87.0,False
No Risk,0.0,False,10-0010506,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010521,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010522,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010523,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010524,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010525,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010531,0.0,Vijayawada,0.0,1.0,False
No Risk,0.0,False,10-0010536,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010553,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010554,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010563,0.0,Vijayawada,0.0,0.0,False
<3 Months,153.0,False,10-0010572,0.0,Vijayawada,24.668211013678807,478.0,False
No Risk,0.0,False,10-0010575,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010579,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010590,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010594,0.0,Vijayawada,0.0,14.0,False
No Risk,0.0,False,10-0010595,0.0,Vijayawada,0.0,0.0,False
<3 Months,33.0,False,10-0010596,0.0,Vijayawada,8.122515004602946,149.0,False
6+ Months,131.0,True,10-0010605,0.0,Vijayawada,67.87118625069789,289.0,False
No Risk,0.0,False,10-0010608,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010609,0.0,Vijayawada,0.0,0.0,False
1+ Year,0.0,True,10-0010611,0.0,Vijayawada,0.0,3.0,False
No Risk,0.0,False,10-0010620,0.0,Vijayawada,0.0,0.0,False
<3 Months,26.0,False,10-0010624,0.0,Vijayawada,3.6714936176732462,167.0,False
No Risk,0.0,False,10-0010629,0.0,Vijayawada,0.0,0.0,False
1+ Year,0.0,True,10-0010635,0.0,Vijayawada,0.0,8.0,False
No Risk,0.0,False,10-0010636,0.0,Vijayawada,0.0,1.0,False
No Risk,0.0,False,10-0010641,0.0,Vijayawada,0.0,0.0,False
<3 Months,20.0,False,10-0010649,0.0,Vijayawada,4.590745288914677,179.0,False
No Risk,0.0,False,10-0010679,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010704,0.0,Vijayawada,0.0,1.0,False
No Risk,0.0,False,10-0010712,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010717,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010737,0.0,Vijayawada,0.0,0.0,False
<3 Months,181.0,False,10-0010760,0.0,Vijayawada,58.19589398680183,660.0,False
<3 Months,24.5,False,10-0010761,0.0,Vijayawada,5.653754708836625,65.0,False
No Risk,0.0,False,10-0010762,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010763,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010764,0.0,Vijayawada,0.0,0.0,False
<3 Months,74.0,False,10-0010766,0.0,Vijayawada,15.14924979102164,255.0,False
No Risk,0.0,False,10-0010772,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010777,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010778,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010786,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010813,0.0,Vijayawada,0.0,44645.0,False
<3 Months,7.0,False,10-0010814,0.0,Vijayawada,1.574221419280997,68.0,False
1+ Year,0.0,True,10-0010815,0.0,Vijayawada,0.0,1.0,False
No Risk,0.0,False,10-0010816,0.0,Vijayawada,0.0,5.0,False
3+ Months,0.0,True,10-0010817,0.0,Vijayawada,0.0,482.0,False
No Risk,0.0,False,10-0010822,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010823,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010825,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010833,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010835,0.0,Vijayawada,0.0,100.0,False
No Risk,0.0,False,10-0010837,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010843,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010844,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010846,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010847,0.0,Vijayawada,0.0,0.0,False
<3 Months,1110.0,False,10-0010850,0.0,Vijayawada,167.1207934859831,2505.0,False
No Risk,0.0,False,10-0010858,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010859,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010860,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010862,0.0,Vijayawada,0.0,33.0,False
3+ Months,0.0,True,10-0010863,0.0,Vijayawada,0.0,114.0,False
No Risk,0.0,False,10-0010886,0.0,Vijayawada,0.0,0.0,False
6+ Months,0.0,True,10-0010910,0.0,Vijayawada,0.0,8808.0,False
No Risk,0.0,False,10-0010912,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010914,0.0,Vijayawada,0.0,14.0,False
3+ Months,0.0,True,10-0010931,0.0,Vijayawada,0.0,4.0,False
No Risk,0.0,False,10-0010933,0.0,Vijayawada,0.0,20.0,False
3+ Months,0.0,True,10-0010941,0.0,Vijayawada,0.0,80.0,False
No Risk,0.0,False,10-0010942,0.0,Vijayawada,0.0,50.0,False
3+ Months,0.0,True,10-0010943,0.0,Vijayawada,0.0,175.0,False
No Risk,0.0,False,10-0010944,0.0,Vijayawada,0.0,150.0,False
<3 Months,330.0,False,10-0010945,0.0,Vijayawada,46.65670555318842,1166.0,False
<3 Months,10.0,False,10-0010946,0.0,Vijayawada,1.5825141268053378,39.0,False
No Risk,0.0,False,10-0010952,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010956,0.0,Vijayawada,0.0,100.0,False
1+ Year,0.0,True,10-0010968,0.0,Vijayawada,0.0,4.0,False
3+ Months,0.0,True,10-0010969,0.0,Vijayawada,0.0,258.0,False
<3 Months,122.2,False,10-0010970,0.0,Vijayawada,15.945987558968218,531.0,False
No Risk,0.0,False,10-0010971,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010972,0.0,Vijayawada,0.0,0.0,False
1+ Year,0.0,True,10-0010973,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010978,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0010979,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0010982,0.0,Vijayawada,0.0,330.0,False
3+ Months,0.0,True,10-0010990,0.0,Vijayawada,0.0,292.0,False
No Risk,0.0,False,10-0010992,0.0,Vijayawada,0.0,0.0,False
6+ Months,0.0,True,10-0011002,0.0,Vijayawada,0.0,168.0,False
No Risk,0.0,False,10-0011014,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0011015,0.0,Vijayawada,0.0,0.0,False
No Risk,0.0,False,10-0011016,0.0,Vijayawada,0.0,0.0,False
3+ Months,0.0,True,10-0011026,0.0,Vijayawada,0.0,190.0,False
<3 Months,189.0,False,10-0011027,0.0,Vijayawada,158.57484140595278,1610.0,False
No Risk,0.0,False,10-0011043,0.0,Vijayawada,0.0,0.0,False
<3 Months,202.0,False,10-0011051,0.0,Vijayawada,52.26447168010024,386.0,False
